"","Replicate.Name","Compound.Name","Retention.Time","Notes","Area","Area.BlkSub","Height","IR","S.N","Run.Cmpd","runDate","type","SampID","replicate","inj.vol.Norm.Area","13C Acetyl CoA.Norm.Area","13C-Isethionic Acid.Norm.Area","13C-Sulfoacetic Acid.Norm.Area","13C-Sulfolactic Acid.Norm.Area","d3-Cysteic Acid.Norm.Area","d4 Succinic Acid.Norm.Area","d4 Taurine.Norm.Area","D-Methionine.Norm.Area","Heavy Alanine.Norm.Area","Heavy Histidine.Norm.Area","Heavy Isoleucine.Norm.Area","Heavy Proline.Norm.Area","Heavy Valine.Norm.Area","15N GMP.Norm.Area","15N AMP.Norm.Area","PooPlusModel.IS","PooPlusModel"
"55","170410_Poo_April10AqExtractsFull_1","Aspartic acid",12.29,NA,48108700,47791111,4348058,0.912377529,20.49051053,"170410_Poo_April10AqExtractsFull_1 Aspartic acid","170410","Poo","April10AqExtractsFull","1",48108700,41193599.1621466,42400200.1227064,41156753.7229995,43387403.545429,43666927.8976589,44453325.3710484,49912988.0648381,32026764.343043,40773655.822375,54519416.0065558,32654444.9559259,43069440.4239579,43984871.9495457,45896244.9964294,49000360.3308525,"inj.vol.Norm.Area",48108700
"56","170410_Poo_April10AqExtractsFull_2","Aspartic acid",12.18,NA,49153776,48836187,3833266,0.89497432,23.49240442,"170410_Poo_April10AqExtractsFull_2 Aspartic acid","170410","Poo","April10AqExtractsFull","2",49153776,44126133.4972412,47172122.7747526,45029316.0834984,42147016.4676636,45766255.0730812,50467651.4374238,46937102.2371898,54125515.6968034,46198916.497785,46424981.0697215,53947528.8588165,50790905.8993462,49957253.1875568,50794710.0529803,47541274.1592529,"inj.vol.Norm.Area",49153776
"57","170410_Poo_April10AqExtractsFull_3","Aspartic acid",12.165,NA,53034444,52716855,4184201,0.920046457,29.09916271,"170410_Poo_April10AqExtractsFull_3 Aspartic acid","170410","Poo","April10AqExtractsFull","3",53034444,47070427.5789065,47945747.7600227,43266451.3905471,55258841.224541,41827830.2754853,49360930.9101037,49043664.2209934,64411621.9189199,50808679.2497694,46619928.4217189,60173085.4398531,56235747.1739511,53108967.1773539,50141851.746028,45206063.2838051,"inj.vol.Norm.Area",53034444
"58","170410_Poo_April10AqExtractsHalf_1","Aspartic acid",12.16,NA,28009930,27692341,2170595,0.930017919,24.42453117,"170410_Poo_April10AqExtractsHalf_1 Aspartic acid","170410","Poo","April10AqExtractsHalf","1",56019860,46520988.9575604,52999766.9722498,35481296.4854357,46684721.389614,59554493.2221851,49184381.7605472,34421620.5042915,49829912.1519284,44601800.0935143,44643503.4017561,44276830.1659799,32074901.3983058,44097389.60046,42853747.8664888,50804393.7679551,"inj.vol.Norm.Area",56019860
"59","170410_Poo_April10AqExtractsHalf_2","Aspartic acid",12.105,NA,26657856,26340267,1852001,0.8878306,20.09286281,"170410_Poo_April10AqExtractsHalf_2 Aspartic acid","170410","Poo","April10AqExtractsHalf","2",53315712,46667030.5094855,42977667.6832705,31976390.3726449,47015781.2657719,45394671.3223454,42320170.1816875,39162239.788232,53564396.9046224,43209652.5314299,37689173.3413154,48667640.6009307,31729267.1281886,46833449.1289404,39879676.14948,42648332.0520993,"inj.vol.Norm.Area",53315712
"60","170410_Poo_April10AqExtractsHalf_3","Aspartic acid",12.17,NA,28567038,28249449,2120976,0.97537265,48.15791368,"170410_Poo_April10AqExtractsHalf_3 Aspartic acid","170410","Poo","April10AqExtractsHalf","3",57134076,43923952.0517773,49891372.0017484,42659051.1997851,66842651.2375721,53062475.5207543,47558667.8772618,43478091.9922926,50332136.0525033,49223061.5276233,39618846.9490023,44591442.5855302,33945385.3356556,51020341.0105274,48888098.7103672,50793273.8220702,"inj.vol.Norm.Area",57134076
"61","170410_Smp_32ppt-1C_A","Aspartic acid",12.2,NA,67018400,66700811,5380357,0.930953133,42.33396818,"170410_Smp_32ppt-1C_A Aspartic acid","170410","Smp","32ppt-1C","A",NA,59737862.3449776,58370228.2965232,80567691.1256216,83724653.143526,59253278.0202352,60776358.7084432,69827295.7271439,58153886.6542239,62963195.953178,49414125.2728994,59970957.0561423,66042819.6115846,66440449.9251644,68465062.6202888,57173951.36768,"inj.vol.Norm.Area",NA
"62","170410_Smp_32ppt-1C_B","Aspartic acid",12.15,NA,66614924,66297335,5034349,0.908372115,66.92501868,"170410_Smp_32ppt-1C_B Aspartic acid","170410","Smp","32ppt-1C","B",NA,58866070.7212828,51091804.8912626,54421465.9018873,69656895.9910755,55852905.764498,63834676.4582886,70792624.4575555,66005244.8545643,59488360.6797357,44685626.5038068,69360593.0602152,69722855.3608406,70408744.8940068,57887754.2290855,54363303.7879891,"inj.vol.Norm.Area",NA
"63","170410_Smp_32ppt-1C_C","Aspartic acid",12.23,NA,70426456,70108867,5360922,0.887341765,43.15393695,"170410_Smp_32ppt-1C_C Aspartic acid","170410","Smp","32ppt-1C","C",NA,69014155.690314,66403821.3409682,56835102.9450512,89463776.067858,60816493.3698676,67561956.7676227,73390303.2927395,61530168.7622498,68588166.0537933,51048248.1916913,63240992.9178124,68439140.869345,65838432.3315736,56221361.5019322,57483117.3264562,"inj.vol.Norm.Area",NA
"64","170410_Smp_32ppt4C_A","Aspartic acid",12.24,NA,33540834,33223245,2891182,0.949217772,15.42579288,"170410_Smp_32ppt4C_A Aspartic acid","170410","Smp","32ppt4C","A",NA,32336528.0056334,31094072.9314758,23759140.1956722,26342231.6565512,33742760.0155847,27283285.8643231,31752026.5193194,25442956.8624949,32663115.0268057,41209348.9839444,29645902.6858262,28653976.9010957,28148204.4176599,30411540.2235688,29564078.5486415,"inj.vol.Norm.Area",NA
"65","170410_Smp_32ppt4C_B","Aspartic acid",12.27,NA,39017736,38700147,3308828,0.929440111,23.00741369,"170410_Smp_32ppt4C_B Aspartic acid","170410","Smp","32ppt4C","B",NA,34497595.463396,37342978.2159482,25066808.1531297,29025442.7350417,33769874.8043304,32813806.0622023,37063813.6408493,29311931.7305667,37585425.6403202,43956087.7943744,34062890.4226554,29339380.1234379,29250847.769215,29498111.7355266,36821649.6604681,"inj.vol.Norm.Area",NA
"66","170410_Smp_32ppt4C_C","Aspartic acid",12.24,NA,39734452,39416863,3520614,0.949635976,18.17846176,"170410_Smp_32ppt4C_C Aspartic acid","170410","Smp","32ppt4C","C",NA,50373514.9571455,38086903.1734063,38219748.71111,28789713.7253971,43860743.7026582,41051647.9487207,36214638.4695183,32752215.4628645,40038673.8698631,52664879.5100108,34350023.5979054,30195627.6205407,30061200.3627567,39303812.7181535,46191005.4482916,"inj.vol.Norm.Area",NA
"67","170410_Smp_40ppt-1C_A","Aspartic acid",12.21,NA,58804420,58486831,5395526,0.938420257,9.45023309,"170410_Smp_40ppt-1C_A Aspartic acid","170410","Smp","40ppt-1C","A",NA,54343151.0001592,61276127.9459192,77626366.8549937,68691447.6196609,53751355.137791,54531740.0248016,52964060.5245107,53928277.2534952,50555129.1086694,57877381.1644531,46214676.9732814,72586071.4848121,60633833.675329,52946059.2820933,61160339.240269,"inj.vol.Norm.Area",NA
"68","170410_Smp_40ppt-1C_B","Aspartic acid",12.175,NA,70585384,70267795,5658233,0.992337121,41.38063136,"170410_Smp_40ppt-1C_B Aspartic acid","170410","Smp","40ppt-1C","B",NA,65866033.5142981,58586794.3773015,84707176.578471,60233781.155085,51206509.5335199,60350633.6054865,61903273.7586582,73159009.2165051,67046210.2374747,61666333.5388339,55555180.2203918,93441044.3548842,76217763.7847673,76044140.0166332,60426579.8946581,"inj.vol.Norm.Area",NA
"69","170410_Smp_40ppt-1C_C","Aspartic acid",12.17,NA,64843212,64525623,5222304,0.933204357,26.74359003,"170410_Smp_40ppt-1C_C Aspartic acid","170410","Smp","40ppt-1C","C",NA,56641873.1250397,64017829.9669171,74736874.351615,68144268.3732811,62228235.2634442,60640317.503863,59946448.0093232,64673715.4839715,58750250.4299706,51604621.3825924,51914016.9103385,86342836.2545864,68471223.1099244,60547539.1093595,59912726.5260941,"inj.vol.Norm.Area",NA
"70","170410_Smp_40ppt4C_A","Aspartic acid",12.28,NA,30410788,30093199,2349349,0.998413873,13.10092571,"170410_Smp_40ppt4C_A Aspartic acid","170410","Smp","40ppt4C","A",NA,29408118.1593376,31308564.9672933,48986165.3390262,23628658.0279916,33091276.4032565,27968553.4088386,32381308.4648441,24828499.9999769,28030614.0656754,37171812.327207,29583303.4351943,26789240.0820424,24095081.5874173,30335479.1615597,31449260.0057148,"inj.vol.Norm.Area",NA
"71","170410_Smp_40ppt4C_B","Aspartic acid",12.21,NA,29250520,28932931,2461550,0.998555142,17.5049418,"170410_Smp_40ppt4C_B Aspartic acid","170410","Smp","40ppt4C","B",NA,27092722.1910086,28356379.8914346,32959231.3937926,25801175.1951228,29700765.8172905,27189873.3647066,25010573.4015991,30281816.9220724,25859955.3128345,33608050.1934126,34321125.0436938,26612198.5055164,24872802.2031181,29957202.6344581,28512008.5258238,"inj.vol.Norm.Area",NA
"72","170410_Smp_40ppt4C_C","Aspartic acid",12.15,NA,28510036,28192447,2327165,0.959664714,25.71105695,"170410_Smp_40ppt4C_C Aspartic acid","170410","Smp","40ppt4C","C",NA,25354244.5221637,25090249.4748029,29968120.7422056,23198812.7956116,28368193.8448328,28117254.7301263,22834199.547889,39514104.4789173,26326218.5087976,26468135.473494,46294837.6194301,27133045.7063822,28323248.996895,25628610.1482104,23949286.2860141,"inj.vol.Norm.Area",NA
"73","170410_Poo_April10AqExtractsFull_1","Cystine",12.865,NA,464285,424264,46290,1.024732994,58.39708246,"170410_Poo_April10AqExtractsFull_1 Cystine","170410","Poo","April10AqExtractsFull","1",464285,397549.095839157,409193.699143206,397193.509745281,418720.951825543,421418.571255605,429007.896074873,481697.731671888,309082.27166832,393496.327971685,526153.212633136,315139.859866553,415652.369472409,424486.969572963,442933.151554027,472890.19026101,"d4 Taurine.Norm.Area",481697.731671888
"74","170410_Poo_April10AqExtractsFull_2","Cystine",12.725,"Bad IR",430331,390310,37158,1.547112899,Inf,"170410_Poo_April10AqExtractsFull_2 Cystine","170410","Poo","April10AqExtractsFull","2",430331,386315.044321342,412982.041619388,394222.218442139,368988.28980191,400673.964739843,441833.703899331,410924.486103206,473857.538336854,404461.824772289,406440.97268772,472299.300898946,444663.728918233,437365.274266101,444697.033485465,416213.88456963,"d4 Taurine.Norm.Area",410924.486103206
"75","170410_Poo_April10AqExtractsFull_3","Cystine",12.63,NA,514421,474400,39685,1.36396201,68.97317653,"170410_Poo_April10AqExtractsFull_3 Cystine","170410","Poo","April10AqExtractsFull","3",514421,456571.514647512,465061.904079896,419673.885725598,535997.103346074,405719.616446727,478788.830890854,475711.422414981,624776.814086194,492831.631992703,452201.784158029,583664.057740563,545472.849625256,515143.85640286,486363.570004495,438487.641739363,"d4 Taurine.Norm.Area",475711.422414981
"76","170410_Poo_April10AqExtractsHalf_1","Cystine",12.71,"Bad IR",271103,231082,21688,2.86778302,Inf,"170410_Poo_April10AqExtractsHalf_1 Cystine","170410","Poo","April10AqExtractsHalf","1",542206,450268.16094726,512975.070822306,343416.992512694,451852.897272093,576417.069803961,476046.653755637,333160.582106951,482294.62458936,431692.682229195,432096.320937835,428547.357615233,310447.116211462,426810.585133683,414773.603784397,491726.454285103,"d4 Taurine.Norm.Area",333160.582106951
"77","170410_Poo_April10AqExtractsHalf_2","Cystine",12.65,"Bad IR",211071,171050,23833,0.654311267,438,"170410_Poo_April10AqExtractsHalf_2 Cystine","170410","Poo","April10AqExtractsHalf","2",422142,369499.212414818,340287.654625173,253181.977288216,372260.543666668,359424.954155307,335081.735020962,310077.941539707,424111.031999556,342124.459276149,298414.527647114,385339.600051821,251225.310168001,370816.8781876,315758.443760327,337680.048034195,"d4 Taurine.Norm.Area",310077.941539707
"78","170410_Poo_April10AqExtractsHalf_3","Cystine",12.74,NA,194164,154143,21758,0.975551424,834.3218884,"170410_Poo_April10AqExtractsHalf_3 Cystine","170410","Poo","April10AqExtractsHalf","3",388328,298541.634809366,339100.902002772,289944.376352742,454315.093321609,360654.209127727,323246.014855326,295511.220084893,342096.680254293,334558.539756535,269280.763340115,303078.424097622,230719.467601515,346774.261019572,332281.869684905,345230.934281267,"d4 Taurine.Norm.Area",295511.220084893
"79","170410_Smp_32ppt-1C_A","Cystine",12.77,NA,464474,424453,44983,1.355621841,Inf,"170410_Smp_32ppt-1C_A Cystine","170410","Smp","32ppt-1C","A",NA,414015.910180206,404537.461619485,558377.96437817,580257.42996231,410657.47697902,421213.255385767,483941.176685349,403038.096251686,436369.228109838,342466.791537916,415631.383436409,457712.696755983,460468.491317919,474500.159590441,396246.611192625,"d4 Taurine.Norm.Area",483941.176685349
"80","170410_Smp_32ppt-1C_B","Cystine",12.66,"Bad IR",258536,218515,17351,2.30994523,754.7492711,"170410_Smp_32ppt-1C_B Cystine","170410","Smp","32ppt-1C","B",NA,228462.295626091,198289.963813026,211212.55213637,270342.052209632,216768.045021417,247745.714050805,274749.873718366,256169.803386995,230877.435463203,173427.250833285,269192.085056133,270598.043969401,273260.017078409,224665.398212732,210986.821933949,"d4 Taurine.Norm.Area",274749.873718366
"81","170410_Smp_32ppt-1C_C","Cystine",12.765,NA,288788,248767,20542,1.039946704,Inf,"170410_Smp_32ppt-1C_C Cystine","170410","Smp","32ppt-1C","C",NA,282996.776005517,272292.939991408,233055.823642403,366851.697934148,249381.759140305,277041.945302604,300941.43750899,252308.228835377,281249.979387616,209326.470989569,259323.568159517,280638.892483478,269974.527699796,230539.139232279,235713.046336914,"d4 Taurine.Norm.Area",300941.43750899
"82","170410_Smp_32ppt4C_A","Cystine",12.825,NA,263996,223975,31856,0.871420602,Inf,"170410_Smp_32ppt4C_A Cystine","170410","Smp","32ppt4C","A",NA,254517.047708927,244737.828451669,187005.426731389,207336.638928027,265585.336162908,214743.567051369,249916.504550669,200258.551706591,257087.576135304,324353.988763827,233339.449026443,225532.116642707,221551.240301435,239365.692959849,232695.420767628,"d4 Taurine.Norm.Area",249916.504550669
"83","170410_Smp_32ppt4C_B","Cystine",12.88,NA,567667,527646,49982,1.423630582,Inf,"170410_Smp_32ppt4C_B Cystine","170410","Smp","32ppt4C","B",NA,501903.711786856,543301.036608395,364695.68054545,422289.647996821,491316.141986041,477406.347869907,539239.48580871,426457.761406136,546828.391502871,639514.821925319,495579.210889057,426857.106638162,425569.054047804,429166.484559001,535716.254726028,"d4 Taurine.Norm.Area",539239.48580871
"84","170410_Smp_32ppt4C_C","Cystine",12.825,"Bad IR",211368,171347,22007,0.652855982,Inf,"170410_Smp_32ppt4C_C Cystine","170410","Smp","32ppt4C","C",NA,267962.651390333,202603.839860596,203310.51364619,153147.304276645,233317.869211924,218374.843161929,192644.300317144,174225.89036725,212986.312697234,280151.598725256,182725.454168641,160626.083855351,159910.996086599,209077.20802619,245713.730734087,"d4 Taurine.Norm.Area",192644.300317144
"85","170410_Smp_40ppt-1C_A","Cystine",12.79,"Bad IR",246557,206536,29961,1.860596914,13.95758882,"170410_Smp_40ppt-1C_A Cystine","170410","Smp","40ppt-1C","A",NA,227851.652667372,256920.453904009,325474.24381818,288011.636723238,225370.352580781,228642.374591825,222069.359254658,226112.157126795,211969.116737249,242670.082755073,193770.334109262,304341.13672205,254227.422521778,221993.883085916,256434.971419887,"d4 Taurine.Norm.Area",222069.359254658
"86","170410_Smp_40ppt-1C_B","Cystine",12.775,NA,339035,299014,28104,0.975325938,Inf,"170410_Smp_40ppt-1C_B Cystine","170410","Smp","40ppt-1C","B",NA,316367.063647625,281403.496107755,406864.650779288,289314.286282189,245954.586854651,289875.550785926,297333.176210626,351396.61051809,322035.676505808,296195.107351666,266842.077759618,448815.075835787,366088.389414564,365254.441493712,290240.335231234,"d4 Taurine.Norm.Area",297333.176210626
"87","170410_Smp_40ppt-1C_C","Cystine",12.73,NA,486812,446791,59026,1.043836627,181.7694022,"170410_Smp_40ppt-1C_C Cystine","170410","Smp","40ppt-1C","C",NA,425240.247811087,480615.424199758,561088.912080087,511594.761458358,467179.998194226,455258.666777496,450049.424576849,485539.500760436,441068.941993725,387422.957155524,389745.751647153,648220.954920736,514049.382140239,454562.130711624,449796.25971676,"d4 Taurine.Norm.Area",450049.424576849
"88","170410_Smp_40ppt4C_A","Cystine",12.81,NA,789885,749864,62670,1.394004906,276.2212544,"170410_Smp_40ppt4C_A Cystine","170410","Smp","40ppt4C","A",NA,763841.812066441,813203.717022738,1272358.91450155,613727.028265107,859507.582039185,726450.784811643,841066.987042669,644891.533967542,728062.738501417,965494.777053324,768392.046727247,695819.486894061,625841.840062715,787928.940135604,816858.107708817,"d4 Taurine.Norm.Area",841066.987042669
"89","170410_Smp_40ppt4C_B","Cystine",12.785,"Bad IR",476079,436058,52567,1.441698135,62.74024121,"170410_Smp_40ppt4C_B Cystine","170410","Smp","40ppt4C","B",NA,440958.864593628,461526.050898729,536441.67429247,419937.754464497,483407.163001883,442540.088914527,407069.986258702,492864.301846371,420894.454709829,547001.794430653,558607.740637661,433137.901558939,404827.63383551,487580.907040633,464059.049444784,"d4 Taurine.Norm.Area",407069.986258702
"90","170410_Smp_40ppt4C_C","Cystine",12.7,NA,772326,732305,48107,1.01373344,Inf,"170410_Smp_40ppt4C_C Cystine","170410","Smp","40ppt4C","C",NA,686836.812651679,679685.287520388,811824.959475488,628446.989375373,768483.550122641,761685.705226733,618569.755577401,1070422.01755846,713167.217187156,717011.693626123,1254109.49180366,735023.858203032,767266.011336357,694269.272803682,648777.02995998,"d4 Taurine.Norm.Area",618569.755577401
"91","170410_Poo_April10AqExtractsFull_1","Glutamic acid",12.095,"overloaded?",2169083392,2168244675,132203328,1.589926454,30.73908095,"170410_Poo_April10AqExtractsFull_1 Glutamic acid","170410","Poo","April10AqExtractsFull","1",2169083392,1857301315.54828,1911703494.45399,1855640060.30494,1956213667.22426,1968816619.0829,2004273027.15545,2250433569.32394,1443995007.88823,1838367274.01567,2458124202.09565,1472295327.64088,1941877621.43522,1983151805.07905,2069330137.31234,2209285800.60712,"inj.vol.Norm.Area",2169083392
"92","170410_Poo_April10AqExtractsFull_2","Glutamic acid",11.975,"overloaded?",2129809664,2128970947,132137736,1.717154165,30.6158965,"170410_Poo_April10AqExtractsFull_2 Glutamic acid","170410","Poo","April10AqExtractsFull","2",2129809664,1911964312.92234,2043945575.14895,1951098783.49825,1826210116.2197,1983029998.34107,2186739259.88532,2033762247.37898,2345232773.1655,2001777011.46117,2011572281.51322,2337520688.38875,2200745721.50352,2164623947.21726,2200910553.66561,2059940728.52613,"inj.vol.Norm.Area",2129809664
"93","170410_Poo_April10AqExtractsFull_3","Glutamic acid",11.945,"overloaded?",2171672064,2170833347,131977808,1.757217864,33.91167391,"170410_Poo_April10AqExtractsFull_3 Glutamic acid","170410","Poo","April10AqExtractsFull","3",2171672064,1927455534.62664,1963298436.72976,1771689051.61455,2262757421.88128,1712779915.38867,2021247827.36492,2008256285.38554,2637548532.01154,2080530708.22164,1909008345.20159,2463987529.58387,2302760091.83459,2174723663.86932,2053225233.66284,1851112924.96732,"inj.vol.Norm.Area",2171672064
"94","170410_Poo_April10AqExtractsHalf_1","Glutamic acid",11.95,"overloaded?",1406223872,1405385155,111221040,1.931767153,34.02996652,"170410_Poo_April10AqExtractsHalf_1 Glutamic acid","170410","Poo","April10AqExtractsHalf","1",2812447744,2335561896.12647,2660825554.6092,1781319915.02047,2343781997.16116,2989902154.48232,2469276137.47135,1728119437.14459,2501684652.82507,2239210023.93336,2241303716.69128,2222895078.84849,1610303632.97387,2213886359.19659,2151449977.00907,2550607992.20086,"inj.vol.Norm.Area",2812447744
